datapath,in_port,eth_src,eth_dst,ip_src,ip_dst,protocol,tcp_src,tcp_dst,packet_count,byte_count,duration_sec,duration_nsec,class_label
3,0,,,,,0,0,0,1753,186960,59793,58000000,1
1,0,,,,,0,0,0,3281,344006,59793,78000000,1
9,0,,,,,0,0,0,1692,177928,59792,974000000,1
5,0,,,,,0,0,0,1880,205382,59793,33000000,1
7,0,,,,,0,0,0,1882,205574,59793,5000000,1
2,0,,,,,0,0,0,3141,338234,59793,70000000,1
10,0,,,,,0,0,0,1844,198156,59792,959000000,1
3,0,,,,,0,0,0,1753,186960,59803,64000000,1
1,0,,,,,0,0,0,3281,344006,59803,84000000,1
2,0,,,,,0,0,0,3141,338234,59803,77000000,1
5,0,,,,,0,0,0,1880,205382,59803,39000000,1
7,0,,,,,0,0,0,1882,205574,59803,11000000,1
10,0,,,,,0,0,0,1844,198156,59802,965000000,1
9,0,,,,,0,0,0,1692,177928,59802,980000000,1
1,0,,,,,0,0,0,3288,344496,59813,86000000,1
2,0,,,,,0,0,0,3150,338864,59813,78000000,1
10,0,,,,,0,0,0,1848,198436,59812,968000000,1
3,0,,,,,0,0,0,1757,187240,59813,69000000,1
9,0,,,,,0,0,0,1696,178208,59812,981000000,1
5,0,,,,,0,0,0,1885,205732,59813,41000000,1
7,0,,,,,0,0,0,1886,205854,59813,12000000,1
1,0,,,,,0,0,0,3288,344496,59823,95000000,1
3,0,,,,,0,0,0,1757,187240,59823,76000000,1
10,0,,,,,0,0,0,1848,198436,59822,974000000,1
9,0,,,,,0,0,0,1696,178208,59822,991000000,1
7,0,,,,,0,0,0,1886,205854,59823,21000000,1
2,0,,,,,0,0,0,3150,338864,59823,88000000,1
5,0,,,,,0,0,0,1885,205732,59823,50000000,1
3,0,,,,,0,0,0,1757,187240,59833,80000000,1
1,0,,,,,0,0,0,3288,344496,59833,100000000,1
2,0,,,,,0,0,0,3150,338864,59833,93000000,1
5,0,,,,,0,0,0,1885,205732,59833,56000000,1
9,0,,,,,0,0,0,1696,178208,59832,997000000,1
10,0,,,,,0,0,0,1848,198436,59832,982000000,1
7,0,,,,,0,0,0,1886,205854,59833,27000000,1
1,0,,,,,0,0,0,3288,344496,59843,107000000,1
2,0,,,,,0,0,0,3150,338864,59843,99000000,1
3,0,,,,,0,0,0,1757,187240,59843,87000000,1
5,0,,,,,0,0,0,1885,205732,59843,62000000,1
7,0,,,,,0,0,0,1886,205854,59843,34000000,1
9,0,,,,,0,0,0,1696,178208,59843,3000000,1
10,0,,,,,0,0,0,1848,198436,59842,988000000,1
1,0,,,,,0,0,0,3288,344496,59853,114000000,1
3,0,,,,,0,0,0,1757,187240,59853,94000000,1
7,0,,,,,0,0,0,1886,205854,59853,41000000,1
9,0,,,,,0,0,0,1696,178208,59853,10000000,1
5,0,,,,,0,0,0,1885,205732,59853,69000000,1
2,0,,,,,0,0,0,3150,338864,59853,106000000,1
10,0,,,,,0,0,0,1848,198436,59852,995000000,1
1,0,,,,,0,0,0,3288,344496,59863,122000000,1
3,0,,,,,0,0,0,1757,187240,59863,101000000,1
2,0,,,,,0,0,0,3150,338864,59863,114000000,1
7,0,,,,,0,0,0,1886,205854,59863,48000000,1
10,0,,,,,0,0,0,1848,198436,59863,3000000,1
9,0,,,,,0,0,0,1696,178208,59863,18000000,1
5,0,,,,,0,0,0,1885,205732,59863,77000000,1
1,0,,,,,0,0,0,3288,344496,59873,128000000,1
3,0,,,,,0,0,0,1757,187240,59873,108000000,1
9,0,,,,,0,0,0,1696,178208,59873,24000000,1
7,0,,,,,0,0,0,1886,205854,59873,55000000,1
2,0,,,,,0,0,0,3150,338864,59873,121000000,1
5,0,,,,,0,0,0,1885,205732,59873,84000000,1
10,0,,,,,0,0,0,1848,198436,59873,10000000,1
2,0,,,,,0,0,0,3150,338864,59883,126000000,1
3,0,,,,,0,0,0,1757,187240,59883,114000000,1
5,0,,,,,0,0,0,1885,205732,59883,90000000,1
7,0,,,,,0,0,0,1886,205854,59883,61000000,1
1,0,,,,,0,0,0,3288,344496,59883,138000000,1
9,0,,,,,0,0,0,1696,178208,59883,30000000,1
10,0,,,,,0,0,0,1848,198436,59883,16000000,1
2,0,,,,,0,0,0,3150,338864,59893,133000000,1
9,0,,,,,0,0,0,1696,178208,59893,37000000,1
3,0,,,,,0,0,0,1757,187240,59893,120000000,1
5,0,,,,,0,0,0,1885,205732,59893,96000000,1
7,0,,,,,0,0,0,1886,205854,59893,67000000,1
1,0,,,,,0,0,0,3288,344496,59893,144000000,1
10,0,,,,,0,0,0,1848,198436,59893,22000000,1
2,0,,,,,0,0,0,3150,338864,59903,140000000,1
10,0,,,,,0,0,0,1848,198436,59903,29000000,1
3,0,,,,,0,0,0,1757,187240,59903,126000000,1
7,0,,,,,0,0,0,1886,205854,59903,74000000,1
1,0,,,,,0,0,0,3288,344496,59903,148000000,1
5,0,,,,,0,0,0,1885,205732,59903,102000000,1
9,0,,,,,0,0,0,1696,178208,59903,46000000,1
1,0,,,,,0,0,0,3288,344496,59913,153000000,1
10,0,,,,,0,0,0,1848,198436,59913,32000000,1
2,0,,,,,0,0,0,3150,338864,59913,146000000,1
9,0,,,,,0,0,0,1696,178208,59913,50000000,1
3,0,,,,,0,0,0,1757,187240,59913,133000000,1
7,0,,,,,0,0,0,1886,205854,59913,80000000,1
5,0,,,,,0,0,0,1885,205732,59913,108000000,1
1,0,,,,,0,0,0,3288,344496,59923,155000000,1
3,0,,,,,0,0,0,1757,187240,59923,134000000,1
10,0,,,,,0,0,0,1848,198436,59923,33000000,1
9,0,,,,,0,0,0,1696,178208,59923,50000000,1
7,0,,,,,0,0,0,1886,205854,59923,80000000,1
2,0,,,,,0,0,0,3150,338864,59923,146000000,1
5,0,,,,,0,0,0,1885,205732,59923,108000000,1
10,0,,,,,0,0,0,1848,198436,59933,41000000,1
1,0,,,,,0,0,0,3288,344496,59933,162000000,1
3,0,,,,,0,0,0,1757,187240,59933,143000000,1
2,0,,,,,0,0,0,3150,338864,59933,155000000,1
7,0,,,,,0,0,0,1886,205854,59933,88000000,1
5,0,,,,,0,0,0,1885,205732,59933,117000000,1
9,0,,,,,0,0,0,1696,178208,59933,58000000,1
1,0,,,,,0,0,0,3289,344566,59943,168000000,1
2,0,,,,,0,0,0,3153,339074,59943,161000000,1
3,0,,,,,0,0,0,1757,187240,59943,148000000,1
10,0,,,,,0,0,0,1849,198506,59943,46000000,1
9,0,,,,,0,0,0,1697,178278,59943,64000000,1
5,0,,,,,0,0,0,1886,205802,59943,122000000,1
7,0,,,,,0,0,0,1887,205924,59943,94000000,1
1,0,,,,,0,0,0,3289,344566,59953,173000000,1
2,0,,,,,0,0,0,3153,339074,59953,167000000,1
10,0,,,,,0,0,0,1849,198506,59953,52000000,1
3,0,,,,,0,0,0,1757,187240,59953,154000000,1
9,0,,,,,0,0,0,1697,178278,59953,70000000,1
7,0,,,,,0,0,0,1887,205924,59953,100000000,1
5,0,,,,,0,0,0,1886,205802,59953,128000000,1
1,0,,,,,0,0,0,3289,344566,59963,178000000,1
10,0,,,,,0,0,0,1849,198506,59963,57000000,1
9,0,,,,,0,0,0,1697,178278,59963,75000000,1
2,0,,,,,0,0,0,3153,339074,59963,171000000,1
7,0,,,,,0,0,0,1887,205924,59963,105000000,1
3,0,,,,,0,0,0,1757,187240,59963,158000000,1
5,0,,,,,0,0,0,1886,205802,59963,133000000,1
10,0,,,,,0,0,0,1849,198506,59973,61000000,1
1,0,,,,,0,0,0,3289,344566,59973,183000000,1
2,0,,,,,0,0,0,3153,339074,59973,176000000,1
7,0,,,,,0,0,0,1887,205924,59973,110000000,1
3,0,,,,,0,0,0,1757,187240,59973,163000000,1
5,0,,,,,0,0,0,1886,205802,59973,138000000,1
9,0,,,,,0,0,0,1697,178278,59973,80000000,1
1,0,,,,,0,0,0,3289,344566,59983,186000000,1
3,0,,,,,0,0,0,1757,187240,59983,166000000,1
10,0,,,,,0,0,0,1849,198506,59983,65000000,1
2,0,,,,,0,0,0,3153,339074,59983,179000000,1
7,0,,,,,0,0,0,1887,205924,59983,113000000,1
9,0,,,,,0,0,0,1697,178278,59983,82000000,1
5,0,,,,,0,0,0,1886,205802,59983,141000000,1
10,0,,,,,0,0,0,1849,198506,59993,71000000,1
1,0,,,,,0,0,0,3289,344566,59993,192000000,1
3,0,,,,,0,0,0,1757,187240,59993,172000000,1
7,0,,,,,0,0,0,1887,205924,59993,118000000,1
9,0,,,,,0,0,0,1697,178278,59993,88000000,1
2,0,,,,,0,0,0,3153,339074,59993,185000000,1
5,0,,,,,0,0,0,1886,205802,59993,146000000,1
1,0,,,,,0,0,0,3289,344566,60003,200000000,1
9,0,,,,,0,0,0,1697,178278,60003,95000000,1
2,0,,,,,0,0,0,3153,339074,60003,192000000,1
5,0,,,,,0,0,0,1886,205802,60003,154000000,1
7,0,,,,,0,0,0,1887,205924,60003,125000000,1
10,0,,,,,0,0,0,1849,198506,60003,80000000,1
3,0,,,,,0,0,0,1757,187240,60003,181000000,1
1,0,,,,,0,0,0,3289,344566,60013,207000000,1
3,0,,,,,0,0,0,1757,187240,60013,188000000,1
10,0,,,,,0,0,0,1849,198506,60013,86000000,1
9,0,,,,,0,0,0,1697,178278,60013,103000000,1
2,0,,,,,0,0,0,3153,339074,60013,200000000,1
7,0,,,,,0,0,0,1887,205924,60013,133000000,1
5,0,,,,,0,0,0,1886,205802,60013,162000000,1
1,0,,,,,0,0,0,3289,344566,60023,213000000,1
3,0,,,,,0,0,0,1757,187240,60023,193000000,1
7,0,,,,,0,0,0,1887,205924,60023,140000000,1
9,0,,,,,0,0,0,1697,178278,60023,109000000,1
5,0,,,,,0,0,0,1886,205802,60023,168000000,1
2,0,,,,,0,0,0,3153,339074,60023,205000000,1
10,0,,,,,0,0,0,1849,198506,60023,94000000,1
3,0,,,,,0,0,0,1757,187240,60033,199000000,1
1,0,,,,,0,0,0,3289,344566,60033,219000000,1
2,0,,,,,0,0,0,3153,339074,60033,211000000,1
5,0,,,,,0,0,0,1886,205802,60033,174000000,1
7,0,,,,,0,0,0,1887,205924,60033,146000000,1
9,0,,,,,0,0,0,1697,178278,60033,115000000,1
10,0,,,,,0,0,0,1849,198506,60033,100000000,1
3,0,,,,,0,0,0,1757,187240,60043,205000000,1
1,0,,,,,0,0,0,3289,344566,60043,225000000,1
7,0,,,,,0,0,0,1887,205924,60043,152000000,1
2,0,,,,,0,0,0,3153,339074,60043,218000000,1
5,0,,,,,0,0,0,1886,205802,60043,181000000,1
9,0,,,,,0,0,0,1697,178278,60043,122000000,1
10,0,,,,,0,0,0,1849,198506,60043,109000000,1
1,0,,,,,0,0,0,3289,344566,60053,231000000,1
2,0,,,,,0,0,0,3153,339074,60053,224000000,1
3,0,,,,,0,0,0,1757,187240,60053,212000000,1
9,0,,,,,0,0,0,1697,178278,60053,128000000,1
5,0,,,,,0,0,0,1886,205802,60053,186000000,1
7,0,,,,,0,0,0,1887,205924,60053,158000000,1
10,0,,,,,0,0,0,1849,198506,60053,112000000,1
1,0,,,,,0,0,0,3289,344566,60063,238000000,1
2,0,,,,,0,0,0,3153,339074,60063,229000000,1
5,0,,,,,0,0,0,1886,205802,60063,192000000,1
10,0,,,,,0,0,0,1849,198506,60063,118000000,1
9,0,,,,,0,0,0,1697,178278,60063,133000000,1
7,0,,,,,0,0,0,1887,205924,60063,164000000,1
3,0,,,,,0,0,0,1757,187240,60063,219000000,1
1,0,,,,,0,0,0,3291,344706,60073,243000000,1
10,0,,,,,0,0,0,1852,198716,60073,122000000,1
3,0,,,,,0,0,0,1758,187310,60073,224000000,1
5,0,,,,,0,0,0,1887,205872,60073,198000000,1
7,0,,,,,0,0,0,1888,205994,60073,170000000,1
9,0,,,,,0,0,0,1699,178418,60073,140000000,1
2,0,,,,,0,0,0,3155,339214,60073,236000000,1
1,0,,,,,0,0,0,3291,344706,60083,249000000,1
2,0,,,,,0,0,0,3155,339214,60083,241000000,1
7,0,,,,,0,0,0,1888,205994,60083,175000000,1
10,0,,,,,0,0,0,1852,198716,60083,131000000,1
5,0,,,,,0,0,0,1887,205872,60083,204000000,1
9,0,,,,,0,0,0,1699,178418,60083,147000000,1
3,0,,,,,0,0,0,1758,187310,60083,232000000,1
1,0,,,,,0,0,0,3291,344706,60093,255000000,1
10,0,,,,,0,0,0,1852,198716,60093,134000000,1
3,0,,,,,0,0,0,1758,187310,60093,236000000,1
5,0,,,,,0,0,0,1887,205872,60093,212000000,1
2,0,,,,,0,0,0,3155,339214,60093,248000000,1
9,0,,,,,0,0,0,1699,178418,60093,152000000,1
7,0,,,,,0,0,0,1888,205994,60093,183000000,1
1,0,,,,,0,0,0,3291,344706,60103,260000000,1
10,0,,,,,0,0,0,1852,198716,60103,139000000,1
9,0,,,,,0,0,0,1699,178418,60103,156000000,1
2,0,,,,,0,0,0,3155,339214,60103,253000000,1
7,0,,,,,0,0,0,1888,205994,60103,187000000,1
5,0,,,,,0,0,0,1887,205872,60103,215000000,1
3,0,,,,,0,0,0,1758,187310,60103,242000000,1
3,0,,,,,0,0,0,1758,187310,60113,245000000,1
2,0,,,,,0,0,0,3155,339214,60113,257000000,1
1,0,,,,,0,0,0,3291,344706,60113,265000000,1
9,0,,,,,0,0,0,1699,178418,60113,161000000,1
5,0,,,,,0,0,0,1887,205872,60113,220000000,1
10,0,,,,,0,0,0,1852,198716,60113,146000000,1
7,0,,,,,0,0,0,1888,205994,60113,192000000,1
10,0,,,,,0,0,0,1852,198716,60123,148000000,1
1,0,,,,,0,0,0,3291,344706,60123,269000000,1
3,0,,,,,0,0,0,1758,187310,60123,250000000,1
2,0,,,,,0,0,0,3155,339214,60123,263000000,1
9,0,,,,,0,0,0,1699,178418,60123,166000000,1
7,0,,,,,0,0,0,1888,205994,60123,196000000,1
5,0,,,,,0,0,0,1887,205872,60123,225000000,1
1,0,,,,,0,0,0,3291,344706,60133,274000000,1
10,0,,,,,0,0,0,1852,198716,60133,152000000,1
3,0,,,,,0,0,0,1758,187310,60133,254000000,1
2,0,,,,,0,0,0,3155,339214,60133,267000000,1
9,0,,,,,0,0,0,1699,178418,60133,171000000,1
7,0,,,,,0,0,0,1888,205994,60133,201000000,1
5,0,,,,,0,0,0,1887,205872,60133,231000000,1
10,0,,,,,0,0,0,1852,198716,60143,158000000,1
1,0,,,,,0,0,0,3291,344706,60143,279000000,1
3,0,,,,,0,0,0,1758,187310,60143,260000000,1
2,0,,,,,0,0,0,3155,339214,60143,272000000,1
9,0,,,,,0,0,0,1699,178418,60143,176000000,1
7,0,,,,,0,0,0,1888,205994,60143,206000000,1
5,0,,,,,0,0,0,1887,205872,60143,234000000,1
3,0,,,,,0,0,0,1758,187310,60153,264000000,1
2,0,,,,,0,0,0,3155,339214,60153,277000000,1
1,0,,,,,0,0,0,3291,344706,60153,283000000,1
9,0,,,,,0,0,0,1699,178418,60153,180000000,1
5,0,,,,,0,0,0,1887,205872,60153,239000000,1
10,0,,,,,0,0,0,1852,198716,60153,165000000,1
7,0,,,,,0,0,0,1888,205994,60153,210000000,1
10,0,,,,,0,0,0,1852,198716,60163,166000000,1
1,0,,,,,0,0,0,3291,344706,60163,287000000,1
3,0,,,,,0,0,0,1758,187310,60163,269000000,1
2,0,,,,,0,0,0,3155,339214,60163,281000000,1
9,0,,,,,0,0,0,1699,178418,60163,184000000,1
5,0,,,,,0,0,0,1887,205872,60163,243000000,1
7,0,,,,,0,0,0,1888,205994,60163,215000000,1
1,0,,,,,0,0,0,3291,344706,60173,291000000,1
3,0,,,,,0,0,0,1758,187310,60173,272000000,1
2,0,,,,,0,0,0,3155,339214,60173,285000000,1
10,0,,,,,0,0,0,1852,198716,60173,170000000,1
9,0,,,,,0,0,0,1699,178418,60173,188000000,1
7,0,,,,,0,0,0,1888,205994,60173,219000000,1
5,0,,,,,0,0,0,1887,205872,60173,247000000,1
1,0,,,,,0,0,0,3291,344706,60183,298000000,1
10,0,,,,,0,0,0,1852,198716,60183,176000000,1
2,0,,,,,0,0,0,3155,339214,60183,291000000,1
7,0,,,,,0,0,0,1888,205994,60183,225000000,1
3,0,,,,,0,0,0,1758,187310,60183,278000000,1
9,0,,,,,0,0,0,1699,178418,60183,195000000,1
5,0,,,,,0,0,0,1887,205872,60183,253000000,1
1,0,,,,,0,0,0,3291,344706,60193,303000000,1
10,0,,,,,0,0,0,1852,198716,60193,182000000,1
2,0,,,,,0,0,0,3155,339214,60193,297000000,1
7,0,,,,,0,0,0,1888,205994,60193,231000000,1
5,0,,,,,0,0,0,1887,205872,60193,259000000,1
9,0,,,,,0,0,0,1699,178418,60193,200000000,1
3,0,,,,,0,0,0,1758,187310,60193,284000000,1
1,0,,,,,0,0,0,3293,344846,60203,308000000,1
2,0,,,,,0,0,0,3157,339354,60203,301000000,1
3,0,,,,,0,0,0,1759,187380,60203,289000000,1
10,0,,,,,0,0,0,1854,198856,60203,187000000,1
5,0,,,,,0,0,0,1888,205942,60203,263000000,1
7,0,,,,,0,0,0,1889,206064,60203,235000000,1
9,0,,,,,0,0,0,1700,178488,60203,205000000,1
1,0,,,,,0,0,0,3293,344846,60213,314000000,1
10,0,,,,,0,0,0,1854,198856,60213,193000000,1
7,0,,,,,0,0,0,1889,206064,60213,241000000,1
9,0,,,,,0,0,0,1700,178488,60213,211000000,1
2,0,,,,,0,0,0,3157,339354,60213,308000000,1
3,0,,,,,0,0,0,1759,187380,60213,295000000,1
5,0,,,,,0,0,0,1888,205942,60213,269000000,1
1,0,,,,,0,0,0,3293,344846,60223,319000000,1
10,0,,,,,0,0,0,1854,198856,60223,197000000,1
3,0,,,,,0,0,0,1759,187380,60223,298000000,1
9,0,,,,,0,0,0,1700,178488,60223,214000000,1
7,0,,,,,0,0,0,1889,206064,60223,244000000,1
5,0,,,,,0,0,0,1888,205942,60223,272000000,1
2,0,,,,,0,0,0,3157,339354,60223,310000000,1
10,0,,,,,0,0,0,1854,198856,60233,206000000,1
1,0,,,,,0,0,0,3293,344846,60233,327000000,1
2,0,,,,,0,0,0,3157,339354,60233,320000000,1
3,0,,,,,0,0,0,1759,187380,60233,307000000,1
9,0,,,,,0,0,0,1700,178488,60233,223000000,1
5,0,,,,,0,0,0,1888,205942,60233,281000000,1
7,0,,,,,0,0,0,1889,206064,60233,253000000,1
1,0,,,,,0,0,0,3293,344846,60243,332000000,1
3,0,,,,,0,0,0,1759,187380,60243,312000000,1
2,0,,,,,0,0,0,3157,339354,60243,325000000,1
5,0,,,,,0,0,0,1888,205942,60243,286000000,1
7,0,,,,,0,0,0,1889,206064,60243,258000000,1
9,0,,,,,0,0,0,1700,178488,60243,228000000,1
10,0,,,,,0,0,0,1854,198856,60243,212000000,1
1,0,,,,,0,0,0,3293,344846,60253,337000000,1
2,0,,,,,0,0,0,3157,339354,60253,331000000,1
3,0,,,,,0,0,0,1759,187380,60253,318000000,1
5,0,,,,,0,0,0,1888,205942,60253,292000000,1
9,0,,,,,0,0,0,1700,178488,60253,234000000,1
7,0,,,,,0,0,0,1889,206064,60253,264000000,1
10,0,,,,,0,0,0,1854,198856,60253,219000000,1
10,0,,,,,0,0,0,1854,198856,60263,221000000,1
1,0,,,,,0,0,0,3293,344846,60263,342000000,1
3,0,,,,,0,0,0,1759,187380,60263,323000000,1
9,0,,,,,0,0,0,1700,178488,60263,239000000,1
7,0,,,,,0,0,0,1889,206064,60263,269000000,1
5,0,,,,,0,0,0,1888,205942,60263,297000000,1
2,0,,,,,0,0,0,3157,339354,60263,335000000,1
3,0,,,,,0,0,0,1759,187380,60273,326000000,1
1,0,,,,,0,0,0,3293,344846,60273,346000000,1
2,0,,,,,0,0,0,3157,339354,60273,338000000,1
9,0,,,,,0,0,0,1700,178488,60273,242000000,1
7,0,,,,,0,0,0,1889,206064,60273,273000000,1
5,0,,,,,0,0,0,1888,205942,60273,302000000,1
10,0,,,,,0,0,0,1854,198856,60273,228000000,1
2,0,,,,,0,0,0,3157,339354,60283,345000000,1
3,0,,,,,0,0,0,1759,187380,60283,332000000,1
1,0,,,,,0,0,0,3293,344846,60283,352000000,1
7,0,,,,,0,0,0,1889,206064,60283,279000000,1
10,0,,,,,0,0,0,1854,198856,60283,233000000,1
5,0,,,,,0,0,0,1888,205942,60283,307000000,1
9,0,,,,,0,0,0,1700,178488,60283,248000000,1
3,0,,,,,0,0,0,1759,187380,60293,338000000,1
2,0,,,,,0,0,0,3157,339354,60293,350000000,1
1,0,,,,,0,0,0,3293,344846,60293,358000000,1
9,0,,,,,0,0,0,1700,178488,60293,254000000,1
5,0,,,,,0,0,0,1888,205942,60293,313000000,1
7,0,,,,,0,0,0,1889,206064,60293,285000000,1
10,0,,,,,0,0,0,1854,198856,60293,240000000,1
1,0,,,,,0,0,0,3293,344846,60303,362000000,1
3,0,,,,,0,0,0,1759,187380,60303,342000000,1
5,0,,,,,0,0,0,1888,205942,60303,317000000,1
2,0,,,,,0,0,0,3157,339354,60303,355000000,1
10,0,,,,,0,0,0,1854,198856,60303,243000000,1
9,0,,,,,0,0,0,1700,178488,60303,258000000,1
7,0,,,,,0,0,0,1889,206064,60303,289000000,1
2,0,,,,,0,0,0,3157,339354,60313,359000000,1
1,0,,,,,0,0,0,3293,344846,60313,367000000,1
9,0,,,,,0,0,0,1700,178488,60313,263000000,1
3,0,,,,,0,0,0,1759,187380,60313,349000000,1
5,0,,,,,0,0,0,1888,205942,60313,322000000,1
7,0,,,,,0,0,0,1889,206064,60313,294000000,1
10,0,,,,,0,0,0,1854,198856,60313,248000000,1
1,0,,,,,0,0,0,3293,344846,60323,372000000,1
3,0,,,,,0,0,0,1759,187380,60323,353000000,1
7,0,,,,,0,0,0,1889,206064,60323,299000000,1
2,0,,,,,0,0,0,3157,339354,60323,365000000,1
5,0,,,,,0,0,0,1888,205942,60323,328000000,1
9,0,,,,,0,0,0,1700,178488,60323,269000000,1
10,0,,,,,0,0,0,1854,198856,60323,255000000,1
1,0,,,,,0,0,0,3293,344846,60333,376000000,1
2,0,,,,,0,0,0,3158,339424,60333,369000000,1
3,0,,,,,0,0,0,1761,187520,60333,357000000,1
10,0,,,,,0,0,0,1854,198856,60333,255000000,1
9,0,,,,,0,0,0,1700,178488,60333,273000000,1
5,0,,,,,0,0,0,1888,205942,60333,332000000,1
7,0,,,,,0,0,0,1890,206134,60333,304000000,1
3,0,,,,,0,0,0,1761,187520,60343,363000000,1
1,0,,,,,0,0,0,3293,344846,60343,383000000,1
9,0,,,,,0,0,0,1700,178488,60343,280000000,1
5,0,,,,,0,0,0,1888,205942,60343,338000000,1
7,0,,,,,0,0,0,1890,206134,60343,310000000,1
2,0,,,,,0,0,0,3158,339424,60343,376000000,1
10,0,,,,,0,0,0,1854,198856,60343,264000000,1
2,0,,,,,0,0,0,3158,339424,60353,381000000,1
3,0,,,,,0,0,0,1761,187520,60353,368000000,1
1,0,,,,,0,0,0,3293,344846,60353,388000000,1
10,0,,,,,0,0,0,1854,198856,60353,269000000,1
5,0,,,,,0,0,0,1888,205942,60353,343000000,1
7,0,,,,,0,0,0,1890,206134,60353,315000000,1
9,0,,,,,0,0,0,1700,178488,60353,285000000,1
1,0,,,,,0,0,0,3293,344846,60363,393000000,1
3,0,,,,,0,0,0,1761,187520,60363,373000000,1
7,0,,,,,0,0,0,1890,206134,60363,320000000,1
9,0,,,,,0,0,0,1700,178488,60363,290000000,1
5,0,,,,,0,0,0,1888,205942,60363,349000000,1
2,0,,,,,0,0,0,3158,339424,60363,386000000,1
10,0,,,,,0,0,0,1854,198856,60363,275000000,1
10,0,,,,,0,0,0,1854,198856,60373,278000000,1
3,0,,,,,0,0,0,1761,187520,60373,379000000,1
1,0,,,,,0,0,0,3293,344846,60373,399000000,1
9,0,,,,,0,0,0,1700,178488,60373,296000000,1
7,0,,,,,0,0,0,1890,206134,60373,326000000,1
5,0,,,,,0,0,0,1888,205942,60373,354000000,1
2,0,,,,,0,0,0,3158,339424,60373,392000000,1
2,0,,,,,0,0,0,3158,339424,60383,398000000,1
1,0,,,,,0,0,0,3293,344846,60383,405000000,1
3,0,,,,,0,0,0,1761,187520,60383,385000000,1
9,0,,,,,0,0,0,1700,178488,60383,301000000,1
10,0,,,,,0,0,0,1854,198856,60383,286000000,1
7,0,,,,,0,0,0,1890,206134,60383,332000000,1
5,0,,,,,0,0,0,1888,205942,60383,360000000,1
9,0,,,,,0,0,0,1700,178488,60393,307000000,1
2,0,,,,,0,0,0,3158,339424,60393,403000000,1
1,0,,,,,0,0,0,3293,344846,60393,412000000,1
10,0,,,,,0,0,0,1854,198856,60393,292000000,1
5,0,,,,,0,0,0,1888,205942,60393,366000000,1
7,0,,,,,0,0,0,1890,206134,60393,338000000,1
3,0,,,,,0,0,0,1761,187520,60393,394000000,1
3,0,,,,,0,0,0,1761,187520,60403,398000000,1
1,0,,,,,0,0,0,3293,344846,60403,419000000,1
7,0,,,,,0,0,0,1890,206134,60403,345000000,1
2,0,,,,,0,0,0,3158,339424,60403,411000000,1
5,0,,,,,0,0,0,1888,205942,60403,373000000,1
9,0,,,,,0,0,0,1700,178488,60403,315000000,1
10,0,,,,,0,0,0,1854,198856,60403,300000000,1
1,0,,,,,0,0,0,3293,344846,60413,427000000,1
3,0,,,,,0,0,0,1761,187520,60413,408000000,1
2,0,,,,,0,0,0,3158,339424,60413,420000000,1
10,0,,,,,0,0,0,1854,198856,60413,306000000,1
7,0,,,,,0,0,0,1890,206134,60413,353000000,1
9,0,,,,,0,0,0,1700,178488,60413,323000000,1
5,0,,,,,0,0,0,1888,205942,60413,382000000,1
1,0,,,,,0,0,0,3293,344846,60423,432000000,1
3,0,,,,,0,0,0,1761,187520,60423,411000000,1
2,0,,,,,0,0,0,3158,339424,60423,424000000,1
5,0,,,,,0,0,0,1888,205942,60423,387000000,1
7,0,,,,,0,0,0,1890,206134,60423,358000000,1
9,0,,,,,0,0,0,1700,178488,60423,328000000,1
10,0,,,,,0,0,0,1854,198856,60423,313000000,1
1,0,,,,,0,0,0,3293,344846,60433,439000000,1
10,0,,,,,0,0,0,1854,198856,60433,318000000,1
3,0,,,,,0,0,0,1761,187520,60433,420000000,1
5,0,,,,,0,0,0,1888,205942,60433,394000000,1
7,0,,,,,0,0,0,1890,206134,60433,366000000,1
2,0,,,,,0,0,0,3158,339424,60433,433000000,1
9,0,,,,,0,0,0,1700,178488,60433,336000000,1
1,0,,,,,0,0,0,3293,344846,60443,446000000,1
3,0,,,,,0,0,0,1761,187520,60443,426000000,1
2,0,,,,,0,0,0,3158,339424,60443,438000000,1
5,0,,,,,0,0,0,1888,205942,60443,401000000,1
9,0,,,,,0,0,0,1700,178488,60443,342000000,1
10,0,,,,,0,0,0,1854,198856,60443,327000000,1
7,0,,,,,0,0,0,1890,206134,60443,373000000,1
1,0,,,,,0,0,0,3293,344846,60453,454000000,1
3,0,,,,,0,0,0,1761,187520,60453,434000000,1
2,0,,,,,0,0,0,3158,339424,60453,447000000,1
5,0,,,,,0,0,0,1888,205942,60453,409000000,1
9,0,,,,,0,0,0,1700,178488,60453,350000000,1
7,0,,,,,0,0,0,1890,206134,60453,381000000,1
10,0,,,,,0,0,0,1854,198856,60453,335000000,1
1,0,,,,,0,0,0,3295,344986,60463,455000000,1
3,0,,,,,0,0,0,1762,187590,60463,436000000,1
10,0,,,,,0,0,0,1854,198856,60463,334000000,1
5,0,,,,,0,0,0,1889,206012,60463,412000000,1
7,0,,,,,0,0,0,1891,206204,60463,383000000,1
9,0,,,,,0,0,0,1701,178558,60463,352000000,1
2,0,,,,,0,0,0,3160,339564,60463,449000000,1
1,0,,,,,0,0,0,3295,344986,60473,462000000,1
3,0,,,,,0,0,0,1762,187590,60473,442000000,1
2,0,,,,,0,0,0,3160,339564,60473,455000000,1
10,0,,,,,0,0,0,1854,198856,60473,340000000,1
